id,invoice_id,supplier_id,product_id,quantity,price,purchased_at,created_at,updated_at,id_prod,name,category_id,category_name,id_inv,succeeded_at,total_price,total_quantity,date
106990,59577,42,552,1,3000,2026-06-04 09:24:29,2026-06-04 09:24:29,2026-06-04 09:24:29,552,AICE GOYANG LIDAH,4,ICE CREAM,59577,2026-06-04 09:24:29,3000.0,1,2026-06-04
106991,59578,72,501,1,5000,2026-06-04 09:25:25,2026-06-04 09:25:25,2026-06-04 09:25:25,501,Sosis Mie,5,MAKANAN BASAH,59578,2026-06-04 09:25:25,8000.0,2,2026-06-04
106992,59578,42,552,1,3000,2026-06-04 09:25:25,2026-06-04 09:25:25,2026-06-04 09:25:25,552,AICE GOYANG LIDAH,4,ICE CREAM,59578,2026-06-04 09:25:25,8000.0,2,2026-06-04
106993,59579,42,380,1,3000,2026-06-04 09:26:11,2026-06-04 09:26:11,2026-06-04 09:26:11,380,AICE MOCHI SERIES,4,ICE CREAM,59579,2026-06-04 09:26:11,3000.0,1,2026-06-04
106994,59580,13,44,1,3000,2026-06-04 09:26:51,2026-06-04 09:26:51,2026-06-04 09:26:51,44,RISOL MAYO & SOSIS,5,MAKANAN BASAH,59580,2026-06-04 09:26:51,8000.0,3,2026-06-04
106995,59580,6,13,1,2500,2026-06-04 09:26:51,2026-06-04 09:26:51,2026-06-04 09:26:51,13,TAHU BAKSO,5,MAKANAN BASAH,59580,2026-06-04 09:26:51,8000.0,3,2026-06-04
106996,59580,53,342,1,2500,2026-06-04 09:26:51,2026-06-04 09:26:51,2026-06-04 09:26:51,342,DONAT,1,MAKANAN KERING,59580,2026-06-04 09:26:51,8000.0,3,2026-06-04
106997,59581,52,353,1,5000,2026-06-04 09:28:42,2026-06-04 09:28:42,2026-06-04 09:28:42,353,NASI RAMES/UDUK,5,MAKANAN BASAH,59581,2026-06-04 09:28:42,15500.0,4,2026-06-04
106998,59581,49,301,1,4000,2026-06-04 09:28:42,2026-06-04 09:28:42,2026-06-04 09:28:42,301,FLOOSY ABON,5,MAKANAN BASAH,59581,2026-06-04 09:28:42,15500.0,4,2026-06-04
106999,59581,13,44,1,3000,2026-06-04 09:28:42,2026-06-04 09:28:42,2026-06-04 09:28:42,44,RISOL MAYO & SOSIS,5,MAKANAN BASAH,59581,2026-06-04 09:28:42,15500.0,4,2026-06-04
107000,59581,85,514,1,3500,2026-06-04 09:28:42,2026-06-04 09:28:42,2026-06-04 09:28:42,514,CRYSTALIN AIR MINERAL,2,MINUMAN,59581,2026-06-04 09:28:42,15500.0,4,2026-06-04
107001,59582,72,501,1,5000,2026-06-04 09:29:17,2026-06-04 09:29:17,2026-06-04 09:29:17,501,Sosis Mie,5,MAKANAN BASAH,59582,2026-06-04 09:29:17,10000.0,3,2026-06-04
107002,59582,6,13,2,2500,2026-06-04 09:29:17,2026-06-04 09:29:17,2026-06-04 09:29:17,13,TAHU BAKSO,5,MAKANAN BASAH,59582,2026-06-04 09:29:17,10000.0,3,2026-06-04
107003,59583,52,353,1,5000,2026-06-04 09:29:30,2026-06-04 09:29:30,2026-06-04 09:29:30,353,NASI RAMES/UDUK,5,MAKANAN BASAH,59583,2026-06-04 09:29:30,5000.0,1,2026-06-04
107004,59584,49,304,1,4000,2026-06-04 09:29:36,2026-06-04 09:29:36,2026-06-04 09:29:36,304,DUMPLING ODENG BAKAR,5,MAKANAN BASAH,59584,2026-06-04 09:29:36,9500.0,3,2026-06-04
107005,59584,9,344,1,5000,2026-06-04 09:29:36,2026-06-04 09:29:36,2026-06-04 09:29:36,344,SOSIS BAKAR,5,MAKANAN BASAH,59584,2026-06-04 09:29:36,9500.0,3,2026-06-04
107006,59584,28,120,1,500,2026-06-04 09:29:36,2026-06-04 09:29:36,2026-06-04 09:29:36,120,PERMEN KISS/MINTZ (2pcs),3,SNACKS,59584,2026-06-04 09:29:36,9500.0,3,2026-06-04
107007,59585,72,512,1,4000,2026-06-04 09:31:34,2026-06-04 09:31:34,2026-06-04 09:31:34,512,LE MINERALE AIR MINERAL,2,MINUMAN,59585,2026-06-04 09:31:34,19000.0,6,2026-06-04
107008,59585,79,495,1,2000,2026-06-04 09:31:34,2026-06-04 09:31:34,2026-06-04 09:31:34,495,MIE LIDI JADUL,1,MAKANAN KERING,59585,2026-06-04 09:31:34,19000.0,6,2026-06-04
107009,59585,49,313,3,3000,2026-06-04 09:31:34,2026-06-04 09:31:34,2026-06-04 09:31:34,313,BOMBOLONI (HOKI),5,MAKANAN BASAH,59585,2026-06-04 09:31:34,19000.0,6,2026-06-04
107010,59585,49,301,1,4000,2026-06-04 09:31:34,2026-06-04 09:31:34,2026-06-04 09:31:34,301,FLOOSY ABON,5,MAKANAN BASAH,59585,2026-06-04 09:31:34,19000.0,6,2026-06-04
107011,59586,75,437,1,12000,2026-06-04 09:32:27,2026-06-04 09:32:27,2026-06-04 09:32:27,437,NASI AYAM KREMES/EGG ROL /BESTIK/RAMEN BAKSO,5,MAKANAN BASAH,59586,2026-06-04 09:32:27,14500.0,2,2026-06-04
107012,59586,42,234,1,2500,2026-06-04 09:32:27,2026-06-04 09:32:27,2026-06-04 09:32:27,234,AICE CHOCO MALT,4,ICE CREAM,59586,2026-06-04 09:32:27,14500.0,2,2026-06-04
107013,59587,49,299,1,3000,2026-06-04 09:34:00,2026-06-04 09:34:00,2026-06-04 09:34:00,299,ROTI ROLL,5,MAKANAN BASAH,59587,2026-06-04 09:34:00,3000.0,1,2026-06-04
107014,59588,93,532,1,9000,2026-06-04 09:35:00,2026-06-04 09:35:00,2026-06-04 09:35:00,532,KOPI POINT COFFE,2,MINUMAN,59588,2026-06-04 09:35:00,9000.0,1,2026-06-04
107015,59589,72,501,1,5000,2026-06-04 09:37:16,2026-06-04 09:37:16,2026-06-04 09:37:16,501,Sosis Mie,5,MAKANAN BASAH,59589,2026-06-04 09:37:16,7500.0,2,2026-06-04
107016,59589,91,518,1,2500,2026-06-04 09:37:16,2026-06-04 09:37:16,2026-06-04 09:37:16,518,ODADING CAKUE,5,MAKANAN BASAH,59589,2026-06-04 09:37:16,7500.0,2,2026-06-04
107017,59590,75,437,1,12000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,437,NASI AYAM KREMES/EGG ROL /BESTIK/RAMEN BAKSO,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107018,59590,49,305,1,4500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,305,KEBAB,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107019,59590,28,120,2,500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,120,PERMEN KISS/MINTZ (2pcs),3,SNACKS,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107020,59590,89,509,2,3500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,509,RISOL BOLOGNESE,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107021,59590,72,501,3,5000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,501,Sosis Mie,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107022,59590,52,353,2,5000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,353,NASI RAMES/UDUK,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107023,59590,42,242,1,5000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,242,AICE SUNDAE CUP SERIES,4,ICE CREAM,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107024,59590,28,126,1,2500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,126,SARI GANDUM,3,SNACKS,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107025,59590,6,13,4,2500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,13,TAHU BAKSO,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107026,59590,72,512,1,4000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,512,LE MINERALE AIR MINERAL,2,MINUMAN,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107027,59590,53,343,2,2500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,343,AYAM KRISPI,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107028,59590,69,417,2,5000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,417,BAKPAO,1,MAKANAN KERING,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107029,59590,15,553,2,2500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,553,TAHU BAKSO GORENG TELUR,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107030,59590,87,506,1,2500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,506,CIRENG AYAM SUWIR,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107031,59590,9,461,2,2000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,461,TOP,3,SNACKS,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107032,59590,28,362,1,2500,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,362,CHIKI TWIST,3,SNACKS,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107033,59590,72,430,1,4000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,430,SANDWICH CRISPY,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107034,59590,9,73,2,3000,2026-06-04 09:37:31,2026-06-04 09:37:31,2026-06-04 09:37:31,73,NASI KUCING,5,MAKANAN BASAH,59590,2026-06-04 09:37:31,110000.0,31,2026-06-04
107035,59591,72,501,1,5000,2026-06-04 09:40:37,2026-06-04 09:40:37,2026-06-04 09:40:37,501,Sosis Mie,5,MAKANAN BASAH,59591,2026-06-04 09:40:37,5000.0,1,2026-06-04
107036,59592,42,500,1,2000,2026-06-04 09:41:27,2026-06-04 09:41:27,2026-06-04 09:41:27,500,AICE LEMON SWEET TEA,4,ICE CREAM,59592,2026-06-04 09:41:27,2000.0,1,2026-06-04
107037,59593,85,514,1,3500,2026-06-04 09:42:37,2026-06-04 09:42:37,2026-06-04 09:42:37,514,CRYSTALIN AIR MINERAL,2,MINUMAN,59593,2026-06-04 09:42:37,3500.0,1,2026-06-04
107038,59594,72,501,1,5000,2026-06-04 09:44:08,2026-06-04 09:44:08,2026-06-04 09:44:08,501,Sosis Mie,5,MAKANAN BASAH,59594,2026-06-04 09:44:08,7500.0,2,2026-06-04
107039,59594,6,13,1,2500,2026-06-04 09:44:08,2026-06-04 09:44:08,2026-06-04 09:44:08,13,TAHU BAKSO,5,MAKANAN BASAH,59594,2026-06-04 09:44:08,7500.0,2,2026-06-04
107040,59595,49,301,2,4000,2026-06-04 09:45:14,2026-06-04 09:45:14,2026-06-04 09:45:14,301,FLOOSY ABON,5,MAKANAN BASAH,59595,2026-06-04 09:45:14,8000.0,2,2026-06-04
107041,59596,37,185,1,3500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,185,DONAT TOPPING,1,MAKANAN KERING,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107042,59596,69,417,1,5000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,417,BAKPAO,1,MAKANAN KERING,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107043,59596,60,410,1,3500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,410,NOBO OATMILK,2,MINUMAN,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107044,59596,42,227,1,3500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,227,AICE SWEET CORN,4,ICE CREAM,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107045,59596,49,299,2,3000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,299,ROTI ROLL,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107046,59596,85,514,1,3500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,514,CRYSTALIN AIR MINERAL,2,MINUMAN,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107047,59596,13,44,3,3000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,44,RISOL MAYO & SOSIS,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107048,59596,28,529,1,7000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,529,POP MIE / MIE SEDAP SEDUH,1,MAKANAN KERING,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107049,59596,72,512,2,4000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,512,LE MINERALE AIR MINERAL,2,MINUMAN,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107050,59596,75,437,5,12000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,437,NASI AYAM KREMES/EGG ROL /BESTIK/RAMEN BAKSO,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107051,59596,89,508,1,5000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,508,Takoyaki,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107052,59596,6,13,2,2500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,13,TAHU BAKSO,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107053,59596,53,343,2,2500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,343,AYAM KRISPI,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107054,59596,60,369,1,15000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,369,CHEESECUIT,1,MAKANAN KERING,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107055,59596,72,501,5,5000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,501,Sosis Mie,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107056,59596,49,313,1,3000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,313,BOMBOLONI (HOKI),5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107057,59596,49,513,1,3000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,513,OTAK OTAK CHILI OIL,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107058,59596,9,42,2,1000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,42,CHEESE/BANANA ROLL,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107059,59596,87,506,4,2500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,506,CIRENG AYAM SUWIR,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107060,59596,28,126,1,2500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,126,SARI GANDUM,3,SNACKS,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107061,59596,75,550,1,3500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,550,AQUA AIR MINERAL,2,MINUMAN,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107062,59596,42,552,1,3000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,552,AICE GOYANG LIDAH,4,ICE CREAM,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107063,59596,87,539,1,2500,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,539,CIRENG ISI KEJU,5,MAKANAN BASAH,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107064,59596,28,175,1,5000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,175,NIPIS MADU LIME SODA,2,MINUMAN,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107065,59596,28,140,1,7000,2026-06-04 09:45:38,2026-06-04 09:45:38,2026-06-04 09:45:38,140,NUTRIBOOST,2,MINUMAN,59596,2026-06-04 09:45:38,205500.0,43,2026-06-04
107066,59597,9,42,4,1000,2026-06-04 09:50:02,2026-06-04 09:50:02,2026-06-04 09:50:02,42,CHEESE/BANANA ROLL,5,MAKANAN BASAH,59597,2026-06-04 09:50:02,16500.0,8,2026-06-04
107067,59597,6,13,3,2500,2026-06-04 09:50:02,2026-06-04 09:50:02,2026-06-04 09:50:02,13,TAHU BAKSO,5,MAKANAN BASAH,59597,2026-06-04 09:50:02,16500.0,8,2026-06-04
107068,59597,72,501,1,5000,2026-06-04 09:50:02,2026-06-04 09:50:02,2026-06-04 09:50:02,501,Sosis Mie,5,MAKANAN BASAH,59597,2026-06-04 09:50:02,16500.0,8,2026-06-04
107069,59598,13,44,2,3000,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,44,RISOL MAYO & SOSIS,5,MAKANAN BASAH,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107070,59598,72,501,1,5000,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,501,Sosis Mie,5,MAKANAN BASAH,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107071,59598,37,185,1,3500,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,185,DONAT TOPPING,1,MAKANAN KERING,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107072,59598,60,410,1,3500,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,410,NOBO OATMILK,2,MINUMAN,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107073,59598,9,344,1,5000,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,344,SOSIS BAKAR,5,MAKANAN BASAH,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107074,59598,75,437,1,12000,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,437,NASI AYAM KREMES/EGG ROL /BESTIK/RAMEN BAKSO,5,MAKANAN BASAH,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107075,59598,89,508,1,5000,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,508,Takoyaki,5,MAKANAN BASAH,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107076,59598,89,509,1,3500,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,509,RISOL BOLOGNESE,5,MAKANAN BASAH,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107077,59598,9,80,1,3500,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,80,MILKU,2,MINUMAN,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107078,59598,79,484,1,2000,2026-06-04 09:57:53,2026-06-04 09:57:53,2026-06-04 09:57:53,484,WAFER ASTOR,3,SNACKS,59598,2026-06-04 09:57:53,49000.0,11,2026-06-04
107079,59599,79,488,1,3000,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,488,KOPI NAGA CUP,2,MINUMAN,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107080,59599,6,13,7,2500,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,13,TAHU BAKSO,5,MAKANAN BASAH,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107081,59599,52,353,1,5000,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,353,NASI RAMES/UDUK,5,MAKANAN BASAH,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107082,59599,60,410,2,3500,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,410,NOBO OATMILK,2,MINUMAN,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107083,59599,87,539,3,2500,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,539,CIRENG ISI KEJU,5,MAKANAN BASAH,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107084,59599,37,185,1,3500,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,185,DONAT TOPPING,1,MAKANAN KERING,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107085,59599,89,509,2,3500,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,509,RISOL BOLOGNESE,5,MAKANAN BASAH,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107086,59599,72,501,1,5000,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,501,Sosis Mie,5,MAKANAN BASAH,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107087,59599,49,299,1,3000,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,299,ROTI ROLL,5,MAKANAN BASAH,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107088,59599,42,552,1,3000,2026-06-04 10:00:47,2026-06-04 10:00:47,2026-06-04 10:00:47,552,AICE GOYANG LIDAH,4,ICE CREAM,59599,2026-06-04 10:00:47,61500.0,20,2026-06-04
107089,59600,49,299,1,3000,2026-06-04 10:02:43,2026-06-04 10:02:43,2026-06-04 10:02:43,299,ROTI ROLL,5,MAKANAN BASAH,59600,2026-06-04 10:02:43,16500.0,6,2026-06-04
107090,59600,53,342,1,2500,2026-06-04 10:02:43,2026-06-04 10:02:43,2026-06-04 10:02:43,342,DONAT,1,MAKANAN KERING,59600,2026-06-04 10:02:43,16500.0,6,2026-06-04
107091,59600,6,13,2,2500,2026-06-04 10:02:43,2026-06-04 10:02:43,2026-06-04 10:02:43,13,TAHU BAKSO,5,MAKANAN BASAH,59600,2026-06-04 10:02:43,16500.0,6,2026-06-04
107092,59600,9,42,1,1000,2026-06-04 10:02:43,2026-06-04 10:02:43,2026-06-04 10:02:43,42,CHEESE/BANANA ROLL,5,MAKANAN BASAH,59600,2026-06-04 10:02:43,16500.0,6,2026-06-04
107093,59600,72,501,1,5000,2026-06-04 10:02:43,2026-06-04 10:02:43,2026-06-04 10:02:43,501,Sosis Mie,5,MAKANAN BASAH,59600,2026-06-04 10:02:43,16500.0,6,2026-06-04
107094,59601,9,42,3,1000,2026-06-04 10:03:13,2026-06-04 10:03:13,2026-06-04 10:03:13,42,CHEESE/BANANA ROLL,5,MAKANAN BASAH,59601,2026-06-04 10:03:13,7000.0,4,2026-06-04
107095,59601,72,430,1,4000,2026-06-04 10:03:13,2026-06-04 10:03:13,2026-06-04 10:03:13,430,SANDWICH CRISPY,5,MAKANAN BASAH,59601,2026-06-04 10:03:13,7000.0,4,2026-06-04
107096,59602,49,313,2,3000,2026-06-04 10:06:13,2026-06-04 10:06:13,2026-06-04 10:06:13,313,BOMBOLONI (HOKI),5,MAKANAN BASAH,59602,2026-06-04 10:06:13,6000.0,2,2026-06-04
107097,59603,42,246,1,2000,2026-06-04 10:08:59,2026-06-04 10:08:59,2026-06-04 10:08:59,246,AICE JERUK,4,ICE CREAM,59603,2026-06-04 10:08:59,5000.0,2,2026-06-04
107098,59603,42,222,1,3000,2026-06-04 10:08:59,2026-06-04 10:08:59,2026-06-04 10:08:59,222,AICE COLORS STICK,4,ICE CREAM,59603,2026-06-04 10:08:59,5000.0,2,2026-06-04
107099,59604,42,246,1,2000,2026-06-04 10:09:26,2026-06-04 10:09:26,2026-06-04 10:09:26,246,AICE JERUK,4,ICE CREAM,59604,2026-06-04 10:09:26,2000.0,1,2026-06-04
107100,59605,42,246,1,2000,2026-06-04 10:10:04,2026-06-04 10:10:04,2026-06-04 10:10:04,246,AICE JERUK,4,ICE CREAM,59605,2026-06-04 10:10:04,4500.0,2,2026-06-04
107101,59605,42,234,1,2500,2026-06-04 10:10:04,2026-06-04 10:10:04,2026-06-04 10:10:04,234,AICE CHOCO MALT,4,ICE CREAM,59605,2026-06-04 10:10:04,4500.0,2,2026-06-04
107102,59606,72,512,1,4000,2026-06-04 10:11:14,2026-06-04 10:11:14,2026-06-04 10:11:14,512,LE MINERALE AIR MINERAL,2,MINUMAN,59606,2026-06-04 10:11:14,4000.0,1,2026-06-04
107103,59607,15,553,2,2500,2026-06-04 10:15:58,2026-06-04 10:15:58,2026-06-04 10:15:58,553,TAHU BAKSO GORENG TELUR,5,MAKANAN BASAH,59607,2026-06-04 10:15:58,10000.0,3,2026-06-04
107104,59607,72,501,1,5000,2026-06-04 10:15:58,2026-06-04 10:15:58,2026-06-04 10:15:58,501,Sosis Mie,5,MAKANAN BASAH,59607,2026-06-04 10:15:58,10000.0,3,2026-06-04
107105,59608,85,543,1,9000,2026-06-04 10:21:04,2026-06-04 10:21:04,2026-06-04 10:21:04,543,YOU C ORANGE/LEMON WATER,2,MINUMAN,59608,2026-06-04 10:21:04,9000.0,1,2026-06-04
107106,59609,15,553,2,2500,2026-06-04 10:21:40,2026-06-04 10:21:40,2026-06-04 10:21:40,553,TAHU BAKSO GORENG TELUR,5,MAKANAN BASAH,59609,2026-06-04 10:21:40,7000.0,4,2026-06-04
107107,59609,9,42,2,1000,2026-06-04 10:21:40,2026-06-04 10:21:40,2026-06-04 10:21:40,42,CHEESE/BANANA ROLL,5,MAKANAN BASAH,59609,2026-06-04 10:21:40,7000.0,4,2026-06-04
107108,59610,13,44,1,3000,2026-06-04 10:29:58,2026-06-04 10:29:58,2026-06-04 10:29:58,44,RISOL MAYO & SOSIS,5,MAKANAN BASAH,59610,2026-06-04 10:29:58,6000.0,2,2026-06-04
107109,59610,49,313,1,3000,2026-06-04 10:29:58,2026-06-04 10:29:58,2026-06-04 10:29:58,313,BOMBOLONI (HOKI),5,MAKANAN BASAH,59610,2026-06-04 10:29:58,6000.0,2,2026-06-04
107110,59611,75,437,1,12000,2026-06-04 10:30:55,2026-06-04 10:30:55,2026-06-04 10:30:55,437,NASI AYAM KREMES/EGG ROL /BESTIK/RAMEN BAKSO,5,MAKANAN BASAH,59611,2026-06-04 10:30:55,17000.0,2,2026-06-04
107111,59611,72,501,1,5000,2026-06-04 10:30:55,2026-06-04 10:30:55,2026-06-04 10:30:55,501,Sosis Mie,5,MAKANAN BASAH,59611,2026-06-04 10:30:55,17000.0,2,2026-06-04
107112,59612,28,529,2,7000,2026-06-04 10:32:11,2026-06-04 10:32:11,2026-06-04 10:32:11,529,POP MIE / MIE SEDAP SEDUH,1,MAKANAN KERING,59612,2026-06-04 10:32:11,18000.0,3,2026-06-04
107113,59612,72,512,1,4000,2026-06-04 10:32:11,2026-06-04 10:32:11,2026-06-04 10:32:11,512,LE MINERALE AIR MINERAL,2,MINUMAN,59612,2026-06-04 10:32:11,18000.0,3,2026-06-04
107114,59613,85,514,1,3500,2026-06-04 10:32:20,2026-06-04 10:32:20,2026-06-04 10:32:20,514,CRYSTALIN AIR MINERAL,2,MINUMAN,59613,2026-06-04 10:32:20,3500.0,1,2026-06-04
