date,revenue,transactions,qty_sold,day_of_week,week_of_year,month,year,is_weekend,is_holiday,is_ramadan
2025-12-17,2178799.5,166.0,692.0,2,51,12,2025,0,0,0
2025-12-18,2049815.0,174.0,677.0,3,51,12,2025,0,0,0
2025-12-19,1920109.5,199.0,644.0,4,51,12,2025,0,0,0
2024-11-13,1402087.9,167.0,436.0,2,46,11,2024,0,0,0
2024-11-14,1802318.8,210.0,573.0,3,46,11,2024,0,0,0
2024-11-15,1089906.0,152.0,347.0,4,46,11,2024,0,0,0
2024-11-16,1022543.7,125.0,327.0,5,46,11,2024,1,0,0
2024-11-17,881858.8,111.0,270.0,6,46,11,2024,1,0,0
2024-11-18,895363.2,117.0,269.0,0,47,11,2024,0,0,0
2024-11-19,1118640.1,135.0,336.0,1,47,11,2024,0,0,0
2024-11-20,1314065.6,180.0,407.0,2,47,11,2024,0,0,0
2024-11-21,1522809.2,192.0,493.0,3,47,11,2024,0,0,0
2024-11-22,1661965.8,196.0,548.0,4,47,11,2024,0,0,0
2024-11-23,1686914.4,222.0,556.0,5,47,11,2024,1,0,0
2024-11-24,1722092.1,224.0,561.0,6,47,11,2024,1,0,0
2024-11-25,1718220.6,225.0,550.0,0,48,11,2024,0,0,0
2024-11-26,1624790.9,217.0,507.0,1,48,11,2024,0,0,0
2024-11-27,1086569.4,147.0,345.0,2,48,11,2024,0,0,0
2024-11-28,481314.12,68.0,154.0,3,48,11,2024,0,0,0
2024-11-29,2172713.0,278.0,667.0,4,48,11,2024,0,0,0
2024-11-30,2712565.0,302.0,832.0,5,48,11,2024,1,0,0
2024-12-01,1466541.8,151.0,464.0,6,48,12,2024,1,0,0
2024-12-02,2236498.0,253.0,730.0,0,49,12,2024,0,0,0
2024-12-03,2505057.5,216.0,754.0,1,49,12,2024,0,0,0
2024-12-04,2226957.2,278.0,672.0,2,49,12,2024,0,0,0
2024-12-05,2278481.0,200.0,694.0,3,49,12,2024,0,0,0
2024-12-06,2162202.2,178.0,669.0,4,49,12,2024,0,0,0
2025-12-02,1451603.6,172.0,451.0,1,49,12,2025,0,0,0
2025-12-03,1799738.8,209.0,571.0,2,49,12,2025,0,0,0
2025-12-04,786738.25,112.0,240.0,3,49,12,2025,0,0,0
2025-12-05,1844224.2,204.0,623.0,4,49,12,2025,0,0,0
2025-12-06,1796441.9,232.0,590.0,5,49,12,2025,1,0,0
2025-12-07,1722728.2,223.0,550.0,6,49,12,2025,1,0,0
2025-12-08,1832313.4,195.0,553.0,0,50,12,2025,0,0,0
2025-12-09,1917499.1,179.0,589.0,1,50,12,2025,0,0,0
2025-12-10,1939836.0,191.0,603.0,2,50,12,2025,0,0,0
2025-12-11,1923032.1,215.0,599.0,3,50,12,2025,0,0,0
2025-12-12,1883775.6,222.0,581.0,4,50,12,2025,0,0,0
2025-12-13,1778614.6,214.0,536.0,5,50,12,2025,1,0,0
2025-12-14,1400464.8,184.0,410.0,6,50,12,2025,1,0,0
2025-12-15,704965.9,126.0,200.0,0,51,12,2025,0,0,0
2025-12-16,607532.56,65.0,172.0,1,51,12,2025,0,0,0
2025-12-17,2532705.5,307.0,737.0,2,51,12,2025,0,0,0
2025-12-18,2918507.8,271.0,843.0,3,51,12,2025,0,0,0
2025-12-19,183481.11,19.0,46.0,4,51,12,2025,0,0,0
2025-12-20,1197751.4,168.0,396.0,5,51,12,2025,1,0,0
2025-12-21,1358891.1,174.0,402.0,6,51,12,2025,1,0,0
2025-12-22,1340868.8,227.0,416.0,0,52,12,2025,0,0,0
2025-12-23,1353316.8,217.0,436.0,1,52,12,2025,0,0,0
2025-12-24,1242634.2,188.0,396.0,2,52,12,2025,0,0,0
2025-12-25,689060.6,98.0,229.0,3,52,12,2025,0,0,0
2025-12-03,1510859.6,179.0,469.0,2,49,12,2025,0,0,0
2025-12-04,1847600.4,217.0,585.0,3,49,12,2025,0,0,0
2025-12-05,1658676.2,204.0,510.0,4,49,12,2025,0,0,0
2025-12-06,2231079.2,264.0,703.0,5,49,12,2025,1,0,0
2025-12-07,1833192.1,248.0,591.0,6,49,12,2025,1,0,0
2025-12-08,1614775.8,198.0,486.0,0,50,12,2025,0,0,0
2025-12-09,1430062.5,202.0,415.0,1,50,12,2025,0,0,0
2025-12-10,1506421.6,170.0,441.0,2,50,12,2025,0,0,0
2025-12-11,1569213.1,180.0,457.0,3,50,12,2025,0,0,0
2025-12-12,1569476.2,217.0,465.0,4,50,12,2025,0,0,0
2025-12-13,1628703.1,205.0,488.0,5,50,12,2025,1,0,0
2025-12-14,1602142.8,208.0,483.0,6,50,12,2025,1,0,0
2025-12-15,1484851.6,205.0,446.0,0,51,12,2025,0,0,0
2025-12-16,1183504.2,152.0,349.0,1,51,12,2025,0,0,0
2025-12-17,520611.56,69.0,162.0,2,51,12,2025,0,0,0
2025-12-18,1850966.1,229.0,560.0,3,51,12,2025,0,0,0
2025-12-19,2690081.2,265.0,824.0,4,51,12,2025,0,0,0
2025-12-20,1583881.6,142.0,535.0,5,51,12,2025,1,0,0
2025-12-21,2057820.9,269.0,711.0,6,51,12,2025,1,0,0
2025-12-22,2314399.2,213.0,736.0,0,52,12,2025,0,0,0
2025-12-23,2148722.0,269.0,673.0,1,52,12,2025,0,0,0
2025-12-24,2224949.5,207.0,689.0,2,52,12,2025,0,0,0
2025-12-25,2188079.8,184.0,690.0,3,52,12,2025,0,0,0
2025-12-26,2079662.8,192.0,679.0,4,52,12,2025,0,0,0
2025-05-09,1387949.4,165.0,431.0,4,19,5,2025,0,0,0
2025-05-10,1262045.5,154.0,387.0,5,19,5,2025,1,0,0
2025-05-11,2031384.6,239.0,635.0,6,19,5,2025,1,0,0
2025-05-12,1635945.1,226.0,514.0,0,20,5,2025,0,0,0
2025-05-13,1297533.0,191.0,393.0,1,20,5,2025,0,0,0
2025-05-14,1243513.5,162.0,371.0,2,20,5,2025,0,0,0
2025-05-15,1303513.1,149.0,386.0,3,20,5,2025,0,0,0
2025-05-16,1355596.1,185.0,401.0,4,20,5,2025,0,0,0
2025-05-17,1405469.1,202.0,422.0,5,20,5,2025,1,0,0
2025-05-18,1442756.1,185.0,437.0,6,20,5,2025,1,0,0
2025-05-19,894302.3,112.0,275.0,0,21,5,2025,0,0,0
2025-05-20,508547.88,70.0,158.0,1,21,5,2025,0,0,0
2025-05-21,2555025.8,324.0,721.0,2,21,5,2025,0,0,0
2025-05-22,2249939.5,178.0,560.0,3,21,5,2025,0,0,0
2025-05-23,1727004.9,208.0,475.0,4,21,5,2025,0,0,0
2025-05-24,1222741.8,145.0,315.0,5,21,5,2025,1,0,0
2025-05-25,1043374.56,157.0,297.0,6,21,5,2025,1,0,0
2025-05-26,1277439.8,163.0,373.0,0,22,5,2025,0,0,0
2025-05-27,1504818.1,183.0,447.0,1,22,5,2025,0,0,0
2025-05-28,1624801.2,223.0,496.0,2,22,5,2025,0,0,0
2025-05-29,1744076.8,222.0,538.0,3,22,5,2025,0,0,0
2025-05-30,1772629.8,229.0,547.0,4,22,5,2025,0,0,0
2025-05-31,1713498.2,235.0,522.0,5,22,5,2025,1,0,0
2025-06-01,1566537.6,205.0,467.0,6,22,6,2025,1,0,0
2025-05-19,1402375.5,167.0,436.0,0,21,5,2025,0,0,0
2025-05-20,1794828.6,209.0,571.0,1,21,5,2025,0,0,0
2025-05-21,1207513.0,167.0,386.0,2,21,5,2025,0,0,0
2025-05-22,642318.94,90.0,205.0,3,21,5,2025,0,0,0
2025-05-23,551418.44,58.0,166.0,4,21,5,2025,0,0,0
2025-05-24,664010.7,83.0,196.0,5,21,5,2025,1,0,0
2025-05-25,928961.1,120.0,285.0,6,21,5,2025,1,0,0
2025-05-26,1193774.0,142.0,390.0,0,22,5,2025,0,0,0
2025-05-27,1258573.1,156.0,422.0,1,22,5,2025,0,0,0
2025-05-28,898251.0,106.0,301.0,2,22,5,2025,0,0,0
2025-05-29,363929.9,45.0,122.0,3,22,5,2025,0,0,0
2025-05-30,2370348.2,319.0,670.0,4,22,5,2025,0,0,0
2025-05-31,2768332.2,320.0,801.0,5,22,5,2025,1,0,0
2025-06-01,591693.3,61.0,157.0,6,22,6,2025,1,0,0
2025-06-02,1873811.0,190.0,593.0,0,23,6,2025,0,0,0
2025-06-03,2014483.1,222.0,598.0,1,23,6,2025,0,0,0
2025-06-04,2016219.2,226.0,574.0,2,23,6,2025,0,0,0
2025-06-05,1922293.5,215.0,552.0,3,23,6,2025,0,0,0
2025-06-06,1813031.5,209.0,528.0,4,23,6,2025,0,0,0
2025-06-07,1661650.9,204.0,488.0,5,23,6,2025,1,0,0
2025-06-08,1257623.2,162.0,373.0,6,23,6,2025,1,0,0
2025-06-09,706824.25,105.0,211.0,0,24,6,2025,0,0,0
2025-06-10,1234901.5,115.0,361.0,1,24,6,2025,0,0,0
2025-06-11,2635822.2,275.0,787.0,2,24,6,2025,0,0,0
2024-11-12,1390486.6,166.0,432.0,1,46,11,2024,0,0,0
2024-11-13,1779268.2,207.0,566.0,2,46,11,2024,0,0,0
2024-11-14,1488450.1,189.0,464.0,3,46,11,2024,0,0,0
2024-11-15,626275.25,100.0,207.0,4,46,11,2024,0,0,0
2024-11-16,434166.66,38.0,143.0,5,46,11,2024,1,0,0
2024-11-17,529138.9,53.0,172.0,6,46,11,2024,1,0,0
2024-11-18,798680.3,90.0,259.0,0,47,11,2024,0,0,0
2024-11-19,1077273.2,122.0,362.0,1,47,11,2024,0,0,0
2024-11-20,1268827.1,146.0,443.0,2,47,11,2024,0,0,0
2024-11-21,1362493.5,184.0,480.0,3,47,11,2024,0,0,0
2024-11-22,1328541.9,197.0,456.0,4,47,11,2024,0,0,0
2024-11-23,685776.4,88.0,237.0,5,47,11,2024,1,0,0
2024-11-24,1631667.9,191.0,533.0,6,47,11,2024,1,0,0
2024-11-25,2589436.2,256.0,832.0,0,48,11,2024,0,0,0
2024-11-26,1480479.1,119.0,488.0,1,48,11,2024,0,0,0
2024-11-27,2016034.1,278.0,685.0,2,48,11,2024,0,0,0
2024-11-28,2351025.8,195.0,763.0,3,48,11,2024,0,0,0
2024-11-29,2141684.5,267.0,692.0,4,48,11,2024,0,0,0
2024-11-30,2215231.8,211.0,697.0,5,48,11,2024,1,0,0
2024-12-01,2181954.5,177.0,700.0,6,48,12,2024,1,0,0
2024-12-02,2077972.4,185.0,682.0,0,49,12,2024,0,0,0
2024-12-03,1964423.1,206.0,653.0,1,49,12,2024,0,0,0
2024-12-04,1875810.9,211.0,615.0,2,49,12,2024,0,0,0
2024-12-05,1712742.2,208.0,535.0,3,49,12,2024,0,0,0
2025-09-22,1344284.6,161.0,418.0,0,39,9,2025,0,0,0
2025-09-23,912771.4,117.0,291.0,1,39,9,2025,0,0,0
2025-09-24,2295714.0,285.0,691.0,2,39,9,2025,0,0,0
2025-09-25,2489963.5,212.0,744.0,3,39,9,2025,0,0,0
2025-09-26,2366950.8,193.0,698.0,4,39,9,2025,0,0,0
2025-09-27,2071374.9,221.0,619.0,5,39,9,2025,1,0,0
2025-09-28,1993136.6,187.0,614.0,6,39,9,2025,1,0,0
2025-09-29,1918088.6,179.0,599.0,0,40,9,2025,0,0,0
2025-09-30,1797087.8,191.0,554.0,1,40,9,2025,0,0,0
2025-10-01,1571559.9,188.0,469.0,2,40,10,2025,0,0,0
2025-10-02,764606.3,124.0,233.0,3,40,10,2025,0,0,0
2025-10-03,618388.0,65.0,184.0,4,40,10,2025,0,0,0
2025-10-04,2454865.5,306.0,743.0,5,40,10,2025,1,0,0
2025-10-05,2581615.8,223.0,704.0,6,40,10,2025,1,0,0
2025-10-06,556183.25,32.0,145.0,0,41,10,2025,0,0,0
2025-10-07,120815.555,17.0,37.0,1,41,10,2025,0,0,0
2025-10-08,198642.52,39.0,61.0,2,41,10,2025,0,0,0
2025-10-09,428682.28,73.0,127.0,3,41,10,2025,0,0,0
2025-10-10,869573.0,91.0,264.0,4,41,10,2025,0,0,0
2025-10-11,1160030.8,136.0,378.0,5,41,10,2025,1,0,0
2025-10-12,1278432.5,157.0,436.0,6,41,10,2025,1,0,0
2025-10-13,1082610.4,139.0,361.0,0,42,10,2025,0,0,0
2025-10-14,429987.94,50.0,147.0,1,42,10,2025,0,0,0
2025-10-15,629786.4,56.0,211.0,2,42,10,2025,0,0,0
2025-11-24,1421101.0,169.0,441.0,0,48,11,2025,0,0,0
2025-11-25,1766770.9,205.0,561.0,1,48,11,2025,0,0,0
2025-11-26,1459793.2,184.0,456.0,2,48,11,2025,0,0,0
2025-11-27,674060.0,104.0,225.0,3,48,11,2025,0,0,0
2025-11-28,445068.94,40.0,147.0,4,48,11,2025,0,0,0
2025-11-29,468000.94,48.0,151.0,5,48,11,2025,1,0,0
2025-11-30,677535.9,81.0,215.0,6,48,11,2025,1,0,0
2025-12-01,946679.6,100.0,305.0,0,49,12,2025,0,0,0
2025-12-02,1173136.2,138.0,395.0,1,49,12,2025,0,0,0
2025-12-03,1334340.6,165.0,460.0,2,49,12,2025,0,0,0
2025-12-04,1410510.5,206.0,484.0,3,49,12,2025,0,0,0
2025-12-05,1448226.6,216.0,489.0,4,49,12,2025,0,0,0
2025-12-06,1364404.9,197.0,445.0,5,49,12,2025,1,0,0
2025-12-07,684448.8,98.0,228.0,6,49,12,2025,1,0,0
2025-12-08,506328.28,51.0,169.0,0,50,12,2025,0,0,0
2025-12-09,2533405.0,324.0,725.0,1,50,12,2025,0,0,0
2025-12-10,2443439.2,218.0,604.0,2,50,12,2025,0,0,0
2025-12-11,1421736.6,105.0,366.0,3,50,12,2025,0,0,0
2025-12-12,360537.34,44.0,108.0,4,50,12,2025,0,0,0
2025-12-13,472161.1,66.0,135.0,5,50,12,2025,1,0,0
2025-12-14,774771.7,98.0,229.0,6,50,12,2025,1,0,0
2025-12-15,1131307.2,126.0,362.0,0,51,12,2025,0,0,0
2025-12-16,1337057.8,154.0,458.0,1,51,12,2025,0,0,0
2025-12-17,1341731.5,186.0,467.0,2,51,12,2025,0,0,0
2025-08-28,1378042.6,164.0,428.0,3,35,8,2025,0,0,0
2025-08-29,1768952.4,205.0,562.0,4,35,8,2025,0,0,0
2025-08-30,1409983.1,182.0,444.0,5,35,8,2025,1,0,0
2025-08-31,666413.2,100.0,223.0,6,35,8,2025,1,0,0
2025-09-01,476086.72,42.0,157.0,0,36,9,2025,0,0,0
2025-09-02,521259.72,53.0,168.0,1,36,9,2025,0,0,0
2025-09-03,754685.7,89.0,240.0,2,36,9,2025,0,0,0
2025-09-04,1029576.44,115.0,338.0,3,36,9,2025,0,0,0
2025-09-05,1255598.8,143.0,431.0,4,36,9,2025,0,0,0
2025-09-06,1370007.6,182.0,478.0,5,36,9,2025,1,0,0
2025-09-07,1457248.5,212.0,504.0,6,36,9,2025,1,0,0
2025-09-08,1499382.0,221.0,508.0,0,37,9,2025,0,0,0
2025-09-09,1390704.1,202.0,454.0,1,37,9,2025,0,0,0
2025-09-10,742354.3,108.0,249.0,2,37,9,2025,0,0,0
2025-09-11,460856.9,47.0,155.0,3,37,9,2025,0,0,0
2025-09-12,2490243.2,321.0,719.0,4,37,9,2025,0,0,0
2025-09-13,2869997.2,297.0,788.0,5,37,9,2025,1,0,0
2025-09-14,305492.3,32.0,67.0,6,37,9,2025,1,0,0
2025-09-15,264704.56,35.0,85.0,0,38,9,2025,0,0,0
2025-09-16,294840.12,53.0,91.0,1,38,9,2025,0,0,0
2025-09-17,650780.75,84.0,195.0,2,38,9,2025,0,0,0
2025-09-18,1018916.44,106.0,322.0,3,38,9,2025,0,0,0
2025-09-19,1241775.1,144.0,420.0,4,38,9,2025,0,0,0
2025-09-20,1275939.5,170.0,438.0,5,38,9,2025,1,0,0
2025-10-27,1874365.5,226.0,577.0,0,44,10,2025,0,0,0
2025-10-28,2041018.1,247.0,635.0,1,44,10,2025,0,0,0
2025-10-29,959092.6,116.0,283.0,2,44,10,2025,0,0,0
2025-10-30,2056992.2,292.0,694.0,3,44,10,2025,0,0,0
2025-10-31,2203996.5,235.0,747.0,4,44,10,2025,0,0,0
2025-11-01,2079887.9,293.0,696.0,5,44,11,2025,1,0,0
2025-11-02,2233454.8,214.0,723.0,6,44,11,2025,1,0,0
2025-11-03,2261513.2,186.0,725.0,0,45,11,2025,0,0,0
2025-11-04,2149871.2,192.0,707.0,1,45,11,2025,0,0,0
2025-11-05,2050538.5,210.0,683.0,2,45,11,2025,0,0,0
2025-11-06,2006154.0,212.0,665.0,3,45,11,2025,0,0,0
2025-11-07,1976475.9,215.0,645.0,4,45,11,2025,0,0,0
2025-11-08,1876198.1,216.0,595.0,5,45,11,2025,1,0,0
2025-11-09,1388663.4,190.0,415.0,6,45,11,2025,1,0,0
2025-11-10,658751.0,129.0,180.0,0,46,11,2025,0,0,0
2025-11-11,1267583.4,150.0,366.0,1,46,11,2025,0,0,0
2025-11-12,2660496.8,266.0,803.0,2,46,11,2025,0,0,0
2025-11-13,1481896.4,86.0,410.0,3,46,11,2025,0,0,0
2025-11-14,2068268.2,284.0,666.0,4,46,11,2025,0,0,0
2025-11-15,2251236.2,226.0,743.0,5,46,11,2025,1,0,0
2025-11-16,2151806.0,273.0,700.0,6,46,11,2025,1,0,0
2025-11-17,2266132.5,212.0,712.0,0,47,11,2025,0,0,0
2025-11-18,2241336.8,181.0,717.0,1,47,11,2025,0,0,0
2025-11-19,2119461.2,191.0,694.0,2,47,11,2025,0,0,0
2026-02-24,1559105.9,184.0,483.0,1,9,2,2026,0,0,0
2026-02-25,1914536.4,227.0,607.0,2,9,2,2026,0,0,0
2026-02-26,999963.9,135.0,311.0,3,9,2,2026,0,0,0
2026-02-27,2243132.0,300.0,726.0,4,9,2,2026,0,0,0
2026-02-28,2358563.0,235.0,757.0,5,9,2,2026,1,0,0
2026-03-01,2172347.0,286.0,686.0,6,9,3,2026,1,0,1
2026-03-02,2271292.8,214.0,710.0,0,10,3,2026,0,0,1
2026-03-03,2266685.2,192.0,706.0,1,10,3,2026,0,0,1
2026-03-04,2154131.8,196.0,694.0,2,10,3,2026,0,0,1
2026-03-05,2058117.2,213.0,673.0,3,10,3,2026,0,0,1
2026-03-06,2010564.0,214.0,655.0,4,10,3,2026,0,0,1
2026-03-07,1916854.2,211.0,611.0,5,10,3,2026,1,0,1
2026-03-08,1495500.1,193.0,451.0,6,10,3,2026,1,0,1
2026-03-09,709584.75,143.0,197.0,0,11,3,2026,0,0,1
2026-03-10,938341.56,94.0,252.0,1,11,3,2026,0,0,1
2026-03-11,2623483.8,315.0,773.0,2,11,3,2026,0,0,1
2026-03-12,2406688.5,207.0,661.0,3,11,3,2026,0,0,1
2026-03-13,1315752.2,133.0,378.0,4,11,3,2026,0,0,1
2026-03-14,333907.03,51.0,99.0,5,11,3,2026,1,0,1
2026-03-15,467397.28,60.0,133.0,6,11,3,2026,1,0,1
2026-03-16,769487.75,100.0,226.0,0,12,3,2026,0,0,1
2026-03-17,1117686.9,124.0,356.0,1,12,3,2026,0,0,1
2026-03-18,1370615.4,156.0,472.0,2,12,3,2026,0,0,1
2026-03-19,1457498.4,196.0,515.0,3,12,3,2026,0,0,1
2025-11-03,1338204.6,160.0,416.0,0,45,11,2025,0,0,0
2025-11-04,205061.27,30.0,64.0,1,45,11,2025,0,0,0
2025-11-05,2392838.0,288.0,678.0,2,45,11,2025,0,0,0
2025-11-06,2626136.2,338.0,735.0,3,45,11,2025,0,0,0
2025-11-07,2712823.5,305.0,700.0,4,45,11,2025,0,0,0
2025-11-08,2470776.2,308.0,631.0,5,45,11,2025,1,0,0
2025-11-09,2501424.5,243.0,664.0,6,45,11,2025,1,0,0
2025-11-10,2333160.8,238.0,656.0,0,46,11,2025,0,0,0
2025-11-11,2157408.8,242.0,636.0,1,46,11,2025,0,0,0
2025-11-12,2026634.8,244.0,610.0,2,46,11,2025,0,0,0
2025-11-13,1915752.6,241.0,572.0,3,46,11,2025,0,0,0
2025-11-14,1645711.4,217.0,476.0,4,46,11,2025,0,0,0
2025-11-15,952633.6,186.0,259.0,5,46,11,2025,1,0,0
2025-11-16,683789.8,101.0,177.0,6,46,11,2025,1,0,0
2025-11-17,2213609.5,340.0,637.0,0,47,11,2025,0,0,0
2025-11-18,2762632.0,244.0,804.0,1,47,11,2025,0,0,0
2025-11-19,702929.94,73.0,209.0,2,47,11,2025,0,0,0
2025-11-20,1739492.6,213.0,599.0,3,47,11,2025,0,0,0
2025-11-21,2095854.0,139.0,681.0,4,47,11,2025,0,0,0
2025-11-22,1788969.6,228.0,602.0,5,47,11,2025,1,0,0
2025-11-23,1868363.8,162.0,613.0,6,47,11,2025,1,0,0
2025-11-24,1821867.8,156.0,609.0,0,48,11,2025,0,0,0
2025-11-25,1689212.9,163.0,576.0,1,48,11,2025,0,0,0
2025-11-26,1252770.2,126.0,443.0,2,48,11,2025,0,0,0
2025-10-07,1947197.2,235.0,599.0,1,41,10,2025,0,0,0
2025-10-08,2141856.2,259.0,670.0,2,41,10,2025,0,0,0
2025-10-09,1338453.8,155.0,415.0,3,41,10,2025,0,0,0
2025-10-10,1764316.9,236.0,577.0,4,41,10,2025,0,0,0
2025-10-11,1655666.6,223.0,504.0,5,41,10,2025,1,0,0
2025-10-12,1377875.8,192.0,395.0,6,41,10,2025,1,0,0
2025-10-13,1262820.5,167.0,355.0,0,42,10,2025,0,0,0
2025-10-14,1343178.6,147.0,378.0,1,42,10,2025,0,0,0
2025-10-15,1391806.4,173.0,395.0,2,42,10,2025,0,0,0
2025-10-16,1442886.1,196.0,422.0,3,42,10,2025,0,0,0
2025-10-17,1561704.8,187.0,470.0,4,42,10,2025,0,0,0
2025-10-18,1564575.0,201.0,477.0,5,42,10,2025,1,0,0
2025-10-19,1547181.2,210.0,476.0,6,42,10,2025,1,0,0
2025-10-20,1472749.5,196.0,449.0,0,43,10,2025,0,0,0
2025-10-21,870125.1,119.0,268.0,1,43,10,2025,0,0,0
2025-10-22,424103.44,55.0,133.0,2,43,10,2025,0,0,0
2025-10-23,2368594.2,313.0,676.0,3,43,10,2025,0,0,0
2025-10-24,2709869.0,323.0,790.0,4,43,10,2025,0,0,0
2025-10-25,822470.5,89.0,231.0,5,43,10,2025,1,0,0
2025-10-26,2201801.2,225.0,680.0,6,43,10,2025,1,0,0
2025-10-27,2322677.8,243.0,695.0,0,44,10,2025,0,0,0
2025-10-28,2217343.0,257.0,650.0,1,44,10,2025,0,0,0
2025-10-29,2195358.0,218.0,649.0,2,44,10,2025,0,0,0
2025-10-30,2185337.0,195.0,662.0,3,44,10,2025,0,0,0
2025-05-06,1357631.4,162.0,422.0,1,19,5,2025,0,0,0
2025-05-07,1682335.2,192.0,533.0,2,19,5,2025,0,0,0
2025-05-08,1406061.5,176.0,439.0,3,19,5,2025,0,0,0
2025-05-09,850295.3,132.0,267.0,4,19,5,2025,0,0,0
2025-05-10,595649.75,70.0,182.0,5,19,5,2025,1,0,0
2025-05-11,577840.0,64.0,167.0,6,19,5,2025,1,0,0
2025-05-12,700090.2,114.0,200.0,0,20,5,2025,0,0,0
2025-05-13,962832.56,121.0,286.0,1,20,5,2025,0,0,0
2025-05-14,1202493.9,136.0,381.0,2,20,5,2025,0,0,0
2025-05-15,1319195.1,173.0,433.0,3,20,5,2025,0,0,0
2025-05-16,1418037.6,207.0,469.0,4,20,5,2025,0,0,0
2025-05-17,1488995.8,217.0,488.0,5,20,5,2025,1,0,0
2025-05-18,1512451.5,221.0,490.0,6,20,5,2025,1,0,0
2025-05-19,1481870.2,217.0,473.0,0,21,5,2025,0,0,0
2025-05-20,1302489.4,184.0,400.0,1,21,5,2025,0,0,0
2025-05-21,708522.94,107.0,227.0,2,21,5,2025,0,0,0
2025-05-22,438672.78,44.0,142.0,3,21,5,2025,0,0,0
2025-05-23,2455234.5,330.0,690.0,4,21,5,2025,0,0,0
2025-05-24,2822025.2,321.0,810.0,5,21,5,2025,1,0,0
2025-05-25,610737.94,73.0,163.0,6,21,5,2025,1,0,0
2025-05-26,2078656.6,197.0,642.0,0,22,5,2025,0,0,0
2025-05-27,2184188.2,256.0,634.0,1,22,5,2025,0,0,0
2025-05-28,2204293.2,248.0,614.0,2,22,5,2025,0,0,0
2025-05-29,2129121.2,236.0,602.0,3,22,5,2025,0,0,0
2026-03-06,1352421.1,162.0,421.0,4,10,3,2026,0,0,1
2026-03-07,850845.2,107.0,277.0,5,10,3,2026,1,0,1
2026-03-08,2283733.0,286.0,689.0,6,10,3,2026,1,0,1
2026-03-09,2508158.5,206.0,751.0,0,11,3,2026,0,0,1
2026-03-10,2323651.8,206.0,686.0,1,11,3,2026,0,0,1
2026-03-11,2071819.6,210.0,620.0,2,11,3,2026,0,0,1
2026-03-12,1960881.6,181.0,603.0,3,11,3,2026,0,0,1
2026-03-13,1861056.4,173.0,580.0,4,11,3,2026,0,0,1
2026-03-14,1634205.6,172.0,503.0,5,11,3,2026,1,0,1
2026-03-15,726771.56,106.0,230.0,6,11,3,2026,1,0,1
2026-03-16,887101.44,74.0,272.0,0,12,3,2026,0,0,1
2026-03-17,2565890.8,304.0,781.0,1,12,3,2026,0,0,1
2026-03-18,2204239.5,159.0,600.0,2,12,3,2026,0,0,1
2026-03-19,1884948.0,260.0,539.0,3,12,3,2026,0,0,1
2026-03-20,1578098.0,194.0,400.0,4,12,3,2026,0,0,1
2026-03-21,1341912.8,165.0,359.0,5,12,3,2026,1,0,1
2026-03-22,1452755.9,173.0,402.0,6,12,3,2026,1,0,1
2026-03-23,1659977.9,173.0,472.0,0,13,3,2026,0,0,1
2026-03-24,1700554.6,220.0,495.0,1,13,3,2026,0,0,1
2026-03-25,1781980.5,227.0,530.0,2,13,3,2026,0,0,1
2026-03-26,1812390.8,223.0,540.0,3,13,3,2026,0,0,1
2026-03-27,1691599.9,235.0,501.0,4,13,3,2026,0,0,1
2026-03-28,1459277.4,181.0,425.0,5,13,3,2026,1,0,1
2026-03-29,600500.94,98.0,186.0,6,13,3,2026,1,0,1
2026-04-27,1360612.9,162.0,423.0,0,18,4,2026,0,0,0
2026-04-28,715858.06,89.0,239.0,1,18,4,2026,0,0,0
2026-04-29,2265900.0,286.0,675.0,2,18,4,2026,0,0,0
2026-04-30,2532997.8,213.0,748.0,3,18,4,2026,0,0,0
2026-05-01,2337268.5,229.0,668.0,4,18,5,2026,0,0,0
2026-05-02,2137903.2,216.0,625.0,5,18,5,2026,1,0,0
2026-05-03,2038503.4,193.0,613.0,6,18,5,2026,1,0,0
2026-05-04,1932619.1,187.0,595.0,0,19,5,2026,0,0,0
2026-05-05,1810804.2,203.0,554.0,1,19,5,2026,0,0,0
2026-05-06,1689974.6,211.0,503.0,2,19,5,2026,0,0,0
2026-05-07,1438607.2,186.0,412.0,3,19,5,2026,0,0,0
2026-05-08,623808.8,107.0,187.0,4,19,5,2026,0,0,0
2026-05-09,1459956.6,166.0,470.0,5,19,5,2026,1,0,0
2026-05-10,2586722.8,250.0,821.0,6,19,5,2026,1,0,0
2026-05-11,1387821.8,95.0,425.0,0,20,5,2026,0,0,0
2026-05-12,2019256.6,282.0,667.0,1,20,5,2026,0,0,0
2026-05-13,2296896.2,209.0,758.0,2,20,5,2026,0,0,0
2026-05-14,2144878.2,271.0,701.0,3,20,5,2026,0,0,0
2026-05-15,2244089.5,215.0,708.0,4,20,5,2026,0,0,0
2026-05-16,2232927.5,179.0,718.0,5,20,5,2026,1,0,0
2026-05-17,2120429.8,187.0,698.0,6,20,5,2026,1,0,0
2026-05-18,2003062.0,207.0,669.0,0,21,5,2026,0,0,0
2026-05-19,1930435.5,212.0,640.0,1,21,5,2026,0,0,0
2026-05-20,1814461.2,210.0,580.0,2,21,5,2026,0,0,0
2025-03-13,1364797.1,163.0,424.0,3,11,3,2025,0,0,1
2025-03-14,1535568.0,174.0,482.0,4,11,3,2025,0,0,1
